ID_GDO_Well_Name	TOP_MD_hloubka_m	BASE_MD_hloubka_m	Horizon_index	Horizon_nazev	Autor_interpretace	GIS_X	GIS_Y
F_69498	0	3.8	Q	Q	Jan Bohadlo	-696530	-967180
F_69498	3.8	16	Sx	Sx	Jan Bohadlo	-696530	-967180
F_69499	0	6.9	Q	Q	Jan Bohadlo	-696590	-967150
F_69499	6.9	10	Sx	Sx	Jan Bohadlo	-696590	-967150
F_69500	0	8	Q	Q	Jan Bohadlo	-696630	-967170
F_69501	0	8	Q	Q	Jan Bohadlo	-696650	-967150
F_69505	0	2.4	Q	Q	Jan Bohadlo	-696360	-967180
F_69507	0	2.4	Q	Q	Jan Bohadlo	-696020	-967220
F_69508	0	2.4	Q	Q	Jan Bohadlo	-696240	-967190
F_69509	0	2.4	Q	Q	Jan Bohadlo	-696590	-967370
F_69510	0	0.9	Q	Q	Jan Bohadlo	-695440	-967400
F_69510	0.9	2.4	Sx	Sx	Jan Bohadlo	-695440	-967400
F_69791	0	1.6	Q	Q	Jan Bohadlo	-695982.3	-966375.3
F_69792	0	1.6	Q	Q	Jan Bohadlo	-695859	-966366
F_69816	0	2.5	Q	Q	Jan Bohadlo	-696374	-966178
F_69817	0	3	Q	Q	Jan Bohadlo	-696423	-965989.5
F_69818	0	1	Q	Q	Jan Bohadlo	-696510	-966210.5
F_69818	1	1.7	Sx	Sx	Jan Bohadlo	-696510	-966210.5
F_69834	0	25	Q	Q	Jan Bohadlo	-696991	-965542.2
F_69835	0	25	Q	Q	Jan Bohadlo	-697086.2	-965573.4
F_69836	0	25	Q	Q	Jan Bohadlo	-697062.4	-965728.4
F_69837	0	20	Q	Q	Jan Bohadlo	-696968.4	-965681.2
F_69838	0	15.5	Q	Q	Jan Bohadlo	-696997.3	-965663.2
F_69838	15.5	20	Sx	Sx	Jan Bohadlo	-696997.3	-965663.2
F_69839	0	21	Q	Q	Jan Bohadlo	-696983.2	-965742.1
F_69839	21	26	Sx	Sx	Jan Bohadlo	-696983.2	-965742.1
F_69840	0	21.5	Q	Q	Jan Bohadlo	-696935.4	-965654.7
F_69840	21.5	30	Sx	Sx	Jan Bohadlo	-696935.4	-965654.7
F_69841	0	23	Q	Q	Jan Bohadlo	-697030.8	-965620.5
F_69841	23	30	Sx	Sx	Jan Bohadlo	-697030.8	-965620.5
F_69970	0	3.5	Q	Q	Jan Bohadlo	-694759	-967696
F_69971	0	4.2	Q	Q	Jan Bohadlo	-694749	-967667.5
F_69972	0	1.6	Q	Q	Jan Bohadlo	-694739.5	-967648.5
F_69972	1.6	2	Sx	Sx	Jan Bohadlo	-694739.5	-967648.5
F_69973	0	3.5	Q	Q	Jan Bohadlo	-694799.5	-967699.5
F_69974	0	6	Q	Q	Jan Bohadlo	-694758	-967574.2
F_69975	0	6	Q	Q	Jan Bohadlo	-694715.8	-967585
F_69981	0	5.5	Q	Q	Jan Bohadlo	-694530.5	-965605
F_69982	0	6	Q	Q	Jan Bohadlo	-694235	-965624
F_69983	0	6.9	Q	Q	Jan Bohadlo	-694166.5	-965672
F_69983	6.9	7	Sx	Sx	Jan Bohadlo	-694166.5	-965672
F_70691	0	2.2	Q	Q	Jan Bohadlo	-694973	-968022
F_70691	2.2	4	Sx	Sx	Jan Bohadlo	-694973	-968022
F_70692	0	5.3	Q	Q	Jan Bohadlo	-694990	-967947
F_70692	5.3	7	Sx	Sx	Jan Bohadlo	-694990	-967947
F_70693	0	4.7	Q	Q	Jan Bohadlo	-695002	-967954
F_70693	4.7	7	Sx	Sx	Jan Bohadlo	-695002	-967954
F_70694	0	7.2	Q	Q	Jan Bohadlo	-694962	-967927
F_70694	7.2	8	Sx	Sx	Jan Bohadlo	-694962	-967927
F_70695	0	6.6	Q	Q	Jan Bohadlo	-695019	-967913
F_70695	6.6	8	Sx	Sx	Jan Bohadlo	-695019	-967913
F_70696	0	5.4	Q	Q	Jan Bohadlo	-695000	-967908
F_70696	5.4	7.5	Sx	Sx	Jan Bohadlo	-695000	-967908
F_70697	0	5.8	Q	Q	Jan Bohadlo	-694949	-967879
F_70697	5.8	7	Sx	Sx	Jan Bohadlo	-694949	-967879
F_70698	0	3.8	Q	Q	Jan Bohadlo	-695025	-967803
F_70698	3.8	6	Sx	Sx	Jan Bohadlo	-695025	-967803
F_70699	0	5.5	Q	Q	Jan Bohadlo	-694999	-967800
F_70699	5.5	6.5	Sx	Sx	Jan Bohadlo	-694999	-967800
F_70700	0	3.4	Q	Q	Jan Bohadlo	-694967	-967798
F_70700	3.4	6	Sx	Sx	Jan Bohadlo	-694967	-967798
F_70701	0	5	Q	Q	Jan Bohadlo	-694928	-968011
F_70701	5	7	Sx	Sx	Jan Bohadlo	-694928	-968011
F_70863	0	5	Q	Q	Jan Bohadlo	-694943	-967906.2
F_70864	0	5	Q	Q	Jan Bohadlo	-694957	-967911
F_70865	0	5.3	Q	Q	Jan Bohadlo	-694967	-967918
F_70866	0	5	Q	Q	Jan Bohadlo	-694979	-967897
F_70869	0	4	Q	Q	Jan Bohadlo	-694729	-967753.5
F_70870	0	4	Q	Q	Jan Bohadlo	-694772	-967750.5
F_70871	0	4	Q	Q	Jan Bohadlo	-694722	-967789
F_70872	0	3.8	Q	Q	Jan Bohadlo	-694807	-967756
F_70872	3.8	7	TPw	TPw	Jan Bohadlo	-694807	-967756
F_70873	0	3	Q	Q	Jan Bohadlo	-694863	-967721.5
F_70873	3	5	TPw	TPw	Jan Bohadlo	-694863	-967721.5
F_567157	0	1.1	Q	Q	Jan Bohadlo	-694534	-967593
F_567157	1.1	4	TPw	TPw	Jan Bohadlo	-694534	-967593
F_567158	0	4	Sx	Sx	Jan Bohadlo	-694972	-967491
F_567344	0	2.2	Q	Q	Jan Bohadlo	-693771.2	-965245
F_567344	2.2	3	Sx	Sx	Jan Bohadlo	-693771.2	-965245
F_567837	0	4.8	Q	Q	Jan Bohadlo	-694770.6	-967802
F_567837	4.8	6.4	Sx	Sx	Jan Bohadlo	-694770.6	-967802
F_567838	0	4.5	Q	Q	Jan Bohadlo	-694772	-967756
F_567838	4.5	6	Sx	Sx	Jan Bohadlo	-694772	-967756
F_576785	0	6	Q	Q	Jan Bohadlo	-694801	-967586
F_576786	0	6	Q	Q	Jan Bohadlo	-694786	-967591
F_605323	0	3	Q	Q	Jan Bohadlo	-694743.2	-967779
F_605324	0	3	Q	Q	Jan Bohadlo	-694732.5	-967784.6
F_605325	0	3	Q	Q	Jan Bohadlo	-694726.6	-967803.4
F_605326	0	3	Q	Q	Jan Bohadlo	-694764.7	-967806
F_621846	0	1.5	Q	Q	Jan Bohadlo	-695435	-966154
F_621846	1.5	4	Sx	Sx	Jan Bohadlo	-695435	-966154
F_621847	0	4.1	Q	Q	Jan Bohadlo	-695400	-966085
F_621847	4.1	7	Sx	Sx	Jan Bohadlo	-695400	-966085
F_621848	0	2.5	Q	Q	Jan Bohadlo	-695278	-965823
F_621848	2.5	7	Sx	Sx	Jan Bohadlo	-695278	-965823
F_621849	0	1.3	Q	Q	Jan Bohadlo	-695265	-965645
F_621849	1.3	8	Sx	Sx	Jan Bohadlo	-695265	-965645
F_621850	0	5	Q	Q	Jan Bohadlo	-695319	-965445
F_621850	5	7	Sx	Sx	Jan Bohadlo	-695319	-965445
F_621851	0	6	Q	Q	Jan Bohadlo	-695669	-965150
F_621852	0	9	Q	Q	Jan Bohadlo	-695992	-965006
F_621853	0	6	Q	Q	Jan Bohadlo	-696213	-964905
F_621854	0	3	Q	Q	Jan Bohadlo	-696583	-964711
F_621878	0	7	Q	Q	Jan Bohadlo	-695453	-966199
F_621907	0	4.3	Q	Q	Jan Bohadlo	-695830	-967103
F_621907	4.3	5	Sx	Sx	Jan Bohadlo	-695830	-967103
F_621908	0	2.8	Q	Q	Jan Bohadlo	-695717	-966755
F_621908	2.8	7	Sx	Sx	Jan Bohadlo	-695717	-966755
F_621909	0	7	Q	Q	Jan Bohadlo	-695674	-966639
F_621910	0	7	Q	Q	Jan Bohadlo	-695592	-966445
F_621911	0	2.1	Q	Q	Jan Bohadlo	-695547	-966361
F_621911	2.1	7	Sx	Sx	Jan Bohadlo	-695547	-966361
F_634392	0	3.9	Q	Q	Jan Bohadlo	-697533	-966857
F_634392	3.9	6	Sx	Sx	Jan Bohadlo	-697533	-966857
F_634393	0	4.5	Q	Q	Jan Bohadlo	-697524	-966867
F_634393	4.5	7	Sx	Sx	Jan Bohadlo	-697524	-966867
F_634394	0	1.8	Q	Q	Jan Bohadlo	-697484	-966879
F_634394	1.8	3.5	Sx	Sx	Jan Bohadlo	-697484	-966879
F_634395	0	3.5	Q	Q	Jan Bohadlo	-698301	-966540
F_634395	3.5	3.55	Sx	Sx	Jan Bohadlo	-698301	-966540
F_634396	0	6	Q	Q	Jan Bohadlo	-698255	-966604
F_637260	0	9	Q	Q	Jan Bohadlo	-694528	-965611
F_645767	0	2	Q	Q	Jan Bohadlo	-694964.01	-967444.18
F_645767	2	11	Sx	Sx	Jan Bohadlo	-694964.01	-967444.18
F_645768	0	0.8	Q	Q	Jan Bohadlo	-695159.3	-967413.48
F_645768	0.8	6	Sx	Sx	Jan Bohadlo	-695159.3	-967413.48
F_675005	0	6.4	Q	Q	Jan Bohadlo	-695736.76	-967255.81
F_675005	6.4	7	Sx	Sx	Jan Bohadlo	-695736.76	-967255.81
F_675006	0	10.5	Q	Q	Jan Bohadlo	-695831.29	-967207.45
F_675006	10.5	13	Sx	Sx	Jan Bohadlo	-695831.29	-967207.45
F_675007	0	8	Q	Q	Jan Bohadlo	-695829.54	-967170.74
F_675008	0	2	Q	Q	Jan Bohadlo	-695819.68	-967056.62
F_675008	2	6	Sx	Sx	Jan Bohadlo	-695819.68	-967056.62
F_675009	0	2.4	Q	Q	Jan Bohadlo	-695729.22	-966827.2
F_675009	2.4	7	Sx	Sx	Jan Bohadlo	-695729.22	-966827.2
F_675010	0	3	Q	Q	Jan Bohadlo	-695681.62	-966691.38
F_675010	3	8	Sx	Sx	Jan Bohadlo	-695681.62	-966691.38
F_675011	0	4.3	Q	Q	Jan Bohadlo	-695607.39	-966476.17
F_675011	4.3	10	TPw	TPw	Jan Bohadlo	-695607.39	-966476.17
F_675012	0	5.6	Q	Q	Jan Bohadlo	-695602.62	-966442.03
F_675012	5.6	12	TPw	TPw	Jan Bohadlo	-695602.62	-966442.03
F_675013	0	2.3	Q	Q	Jan Bohadlo	-695600.36	-966424.79
F_675013	2.3	15	TPw	TPw	Jan Bohadlo	-695600.36	-966424.79
F_675014	0	10	Q	Q	Jan Bohadlo	-695551.53	-966360.68
F_675014	10	11	Sx	Sx	Jan Bohadlo	-695551.53	-966360.68
F_675015	0	8.4	Q	Q	Jan Bohadlo	-695483.7	-966234.86
F_675015	8.4	12	Sx	Sx	Jan Bohadlo	-695483.7	-966234.86
F_675016	0	6.2	Q	Q	Jan Bohadlo	-695472.41	-966209.77
F_675016	6.2	10	Sx	Sx	Jan Bohadlo	-695472.41	-966209.77
F_675017	0	2.9	Q	Q	Jan Bohadlo	-695424.92	-966143.16
F_675017	2.9	6	Sx	Sx	Jan Bohadlo	-695424.92	-966143.16
F_675018	0	1.9	Q	Q	Jan Bohadlo	-695382.48	-966060.01
F_675018	1.9	6	Sx	Sx	Jan Bohadlo	-695382.48	-966060.01
F_675019	0	1.4	Q	Q	Jan Bohadlo	-695358.35	-966007.19
F_675019	1.4	4	Sx	Sx	Jan Bohadlo	-695358.35	-966007.19
F_675020	0	1.9	Q	Q	Jan Bohadlo	-695279.03	-965790.28
F_675020	1.9	6	Sx	Sx	Jan Bohadlo	-695279.03	-965790.28
F_675021	0	2	Q	Q	Jan Bohadlo	-695254.43	-965797.65
F_675021	2	8	Sx	Sx	Jan Bohadlo	-695254.43	-965797.65
F_675022	0	2.5	Q	Q	Jan Bohadlo	-695213.72	-965831.17
F_675022	2.5	8	TPw	TPw	Jan Bohadlo	-695213.72	-965831.17
F_675023	0	1.7	Q	Q	Jan Bohadlo	-695264.68	-965710.39
F_675023	1.7	12	TPw	TPw	Jan Bohadlo	-695264.68	-965710.39
F_675024	0	1	Q	Q	Jan Bohadlo	-695275.5	-965633.91
F_675024	1	9	Sx	Sx	Jan Bohadlo	-695275.5	-965633.91
F_675025	0	1.7	Q	Q	Jan Bohadlo	-695295.13	-965594.27
F_675025	1.7	8	Sx	Sx	Jan Bohadlo	-695295.13	-965594.27
F_675026	0	2.4	Q	Q	Jan Bohadlo	-695276.65	-965590.18
F_675026	2.4	8	Sx	Sx	Jan Bohadlo	-695276.65	-965590.18
F_675027	0	3.6	Q	Q	Jan Bohadlo	-695277.3	-965507.18
F_675027	3.6	8	Sx	Sx	Jan Bohadlo	-695277.3	-965507.18
F_675028	0	2.1	Q	Q	Jan Bohadlo	-695303.93	-965493.89
F_675028	2.1	8	Sx	Sx	Jan Bohadlo	-695303.93	-965493.89
F_675029	0	1.1	Q	Q	Jan Bohadlo	-695376.6	-965357.13
F_675029	1.1	8	TPw	TPw	Jan Bohadlo	-695376.6	-965357.13
F_675030	0	1.1	Q	Q	Jan Bohadlo	-695442.83	-965291.77
F_675030	1.1	7	TPw	TPw	Jan Bohadlo	-695442.83	-965291.77
F_675030	7	12	Sx	Sx	Jan Bohadlo	-695442.83	-965291.77
F_675031	0	8	Q	Q	Jan Bohadlo	-695743.61	-965117.69
F_675032	0	6	Q	Q	Jan Bohadlo	-695724.96	-965080.36
F_675033	0	8	Q	Q	Jan Bohadlo	-695926	-965034.2
F_675034	0	7	Q	Q	Jan Bohadlo	-696067.67	-964968.59
F_675035	0	10	Q	Q	Jan Bohadlo	-696720.31	-964677.71
F_675064	0	4.3	Q	Q	Jan Bohadlo	-695290	-965498
F_675064	4.3	9.4	Sx	Sx	Jan Bohadlo	-695290	-965498
F_678891	0	8	Q	Q	Jan Bohadlo	-694879	-967602
F_678891	8	70	Sx	Sx	Jan Bohadlo	-694879	-967602
F_692582	0	40.5	Q	Q	Jan Bohadlo	-696835.06	-964876.7
F_692582	40.5	44	Sx	Sx	Jan Bohadlo	-696835.06	-964876.7
F_708069	0	53	Q	Q	Jan Bohadlo	-697372	-965977
F_709149	0	3.5	Q	Q	Jan Bohadlo	-693687.83	-965112.75
F_709149	3.5	5	Sx	Sx	Jan Bohadlo	-693687.83	-965112.75
F_713945	0	3.6	Q	Q	Jan Bohadlo	-693712.61	-965147.84
F_713945	3.6	4	Sx	Sx	Jan Bohadlo	-693712.61	-965147.84
F_726934	0	4	Q	Q	Jan Bohadlo	-696876	-966823
F_726934	4	10	Sx	Sx	Jan Bohadlo	-696876	-966823
F_69195	0	3	Q	Q	Jan Bohadlo	-707454	-965931
F_69195	3	60	K	K	Jan Bohadlo	-707454	-965931
F_69502	0	6	Q	Q	Jan Bohadlo	-696820	-967160
F_69503	0	2.4	Q	Q	Jan Bohadlo	-697100	-967270
F_69504	0	0.9	Q	Q	Jan Bohadlo	-697280	-967380
F_69506	0	2.4	Q	Q	Jan Bohadlo	-696930	-967200
F_69741	0	6	Q	Q	Jan Bohadlo	-697472	-967264.7
F_69742	0	6	Q	Q	Jan Bohadlo	-697416	-967173
F_69743	0	9	Q	Q	Jan Bohadlo	-697388.7	-967105.5
F_69744	0	6	Q	Q	Jan Bohadlo	-697381.5	-967047
F_69745	0	6	Q	Q	Jan Bohadlo	-697428	-967047.5
F_69746	0	5	Q	Q	Jan Bohadlo	-697463.7	-967054
F_69747	0	7	Q	Q	Jan Bohadlo	-697413.7	-967107
F_69748	0	5	Q	Q	Jan Bohadlo	-697448.3	-967108.5
F_69749	0	6	Q	Q	Jan Bohadlo	-697468.8	-967111.3
F_69808	0	3	Q	Q	Jan Bohadlo	-702500	-964950
F_69808	3	81	Sx	Sx	Jan Bohadlo	-702500	-964950
F_69809	0	3	Q	Q	Jan Bohadlo	-702293	-965025
F_69809	3	80	Sx	Sx	Jan Bohadlo	-702293	-965025
F_70025	0	3.5	Q	Q	Jan Bohadlo	-704452	-968299
F_70025	3.5	95.5	K	K	Jan Bohadlo	-704452	-968299
F_70087	0	11	Q	Q	Jan Bohadlo	-704483	-968247
F_70087	11	53	K	K	Jan Bohadlo	-704483	-968247
F_70088	0	6	Q	Q	Jan Bohadlo	-704428	-968295
F_70088	6	50	K	K	Jan Bohadlo	-704428	-968295
F_70400	0	1.5	Q	Q	Jan Bohadlo	-705671.7	-966743.7
F_70401	0	2.5	Q	Q	Jan Bohadlo	-705646.1	-966729.5
F_70555	0	2	Q	Q	Jan Bohadlo	-699803.9	-969638.6
F_70555	2	74	Sx	Sx	Jan Bohadlo	-699803.9	-969638.6
F_70567	0	16.5	Q	Q	Jan Bohadlo	-702807	-968882
F_70567	16.5	67.4	K	K	Jan Bohadlo	-702807	-968882
F_70595	0	2.2	Q	Q	Jan Bohadlo	-697730	-967585
F_70595	2.2	7	Sx	Sx	Jan Bohadlo	-697730	-967585
F_70597	0	1.4	Q	Q	Jan Bohadlo	-698010	-967583
F_70597	1.4	6	Sx	Sx	Jan Bohadlo	-698010	-967583
F_70598	0	2	Q	Q	Jan Bohadlo	-698328	-967548
F_70598	2	15	Sx	Sx	Jan Bohadlo	-698328	-967548
F_70599	0	0.6	Q	Q	Jan Bohadlo	-698526	-967674
F_70599	0.6	18	Sx	Sx	Jan Bohadlo	-698526	-967674
F_70603	0	3.6	Q	Q	Jan Bohadlo	-698659	-969803
F_70603	3.6	10	Sx	Sx	Jan Bohadlo	-698659	-969803
F_70604	0	18	Q	Q	Jan Bohadlo	-699043	-969914
F_70605	0	8	Q	Q	Jan Bohadlo	-699360	-968365
F_70605	8	11.5	TPw	TPw	Jan Bohadlo	-699360	-968365
F_70605	11.5	15	Sx	Sx	Jan Bohadlo	-699360	-968365
F_70606	0	2	Q	Q	Jan Bohadlo	-697538	-967540
F_70609	0	3	Q	Q	Jan Bohadlo	-699225	-968179
F_70610	0	2.4	Q	Q	Jan Bohadlo	-699580	-968511
F_70611	0	0.9	Q	Q	Jan Bohadlo	-700084	-968560
F_70686	0	4.5	Q	Q	Jan Bohadlo	-694706	-968317
F_70686	4.5	6	Sx	Sx	Jan Bohadlo	-694706	-968317
F_70687	0	3.4	Q	Q	Jan Bohadlo	-694790	-968276
F_70687	3.4	5	Sx	Sx	Jan Bohadlo	-694790	-968276
F_70688	0	3	Q	Q	Jan Bohadlo	-694849	-968197
F_70688	3	5	Sx	Sx	Jan Bohadlo	-694849	-968197
F_70689	0	3.2	Q	Q	Jan Bohadlo	-694884	-968116
F_70689	3.2	5	Sx	Sx	Jan Bohadlo	-694884	-968116
F_70690	0	4.4	Q	Q	Jan Bohadlo	-694908	-968069
F_70690	4.4	6	Sx	Sx	Jan Bohadlo	-694908	-968069
F_70861	0	5	Q	Q	Jan Bohadlo	-701003	-969480
F_70861	5	142.3	K	K	Jan Bohadlo	-701003	-969480
F_70877	0	6	Q	Q	Jan Bohadlo	-702403	-969295
F_70878	0	6	Q	Q	Jan Bohadlo	-702432	-969266
F_70879	0	3	Q	Q	Jan Bohadlo	-702476	-969262
F_70880	0	3	Q	Q	Jan Bohadlo	-702569	-969296
F_565383	0	9.3	Q	Q	Jan Bohadlo	-701634	-966830
F_565383	9.3	30.4	Sx	Sx	Jan Bohadlo	-701634	-966830
F_565536	0	6.5	Q	Q	Jan Bohadlo	-702697	-969085
F_565536	6.5	120	K	K	Jan Bohadlo	-702697	-969085
F_565537	0	37	Q	Q	Jan Bohadlo	-702691	-969106
F_565537	37	283.2	K	K	Jan Bohadlo	-702691	-969106
F_565537	283.2	295.3	Sx	Sx	Jan Bohadlo	-702691	-969106
F_626675	0	2.7	Q	Q	Jan Bohadlo	-704587.79	-966570.36
F_626675	2.7	33.3	K	K	Jan Bohadlo	-704587.79	-966570.36
F_626675	33.3	34.9	TB	TB	Jan Bohadlo	-704587.79	-966570.36
F_626675	34.9	496.2	K	K	Jan Bohadlo	-704587.79	-966570.36
F_626675	496.2	521.2	Sx	Sx	Jan Bohadlo	-704587.79	-966570.36
F_626680	0	30	Q	Q	Jan Bohadlo	-701960.54	-968725
F_626680	30	175.5	K	K	Jan Bohadlo	-701960.54	-968725
F_626680	175.5	336.1	Sx	Sx	Jan Bohadlo	-701960.54	-968725
F_626684	0	4	Q	Q	Jan Bohadlo	-701012.39	-969537.5
F_626684	4	142.3	K	K	Jan Bohadlo	-701012.39	-969537.5
F_626684	142.3	185.8	Sx	Sx	Jan Bohadlo	-701012.39	-969537.5
F_626688	0	29	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700854.3	-969621.87
F_626688	29	138.9	K	K	Jan Bohadlo	-700854.3	-969621.87
F_626688	138.9	482	Sx	Sx	Jan Bohadlo	-700854.3	-969621.87
F_626689	0	6	Q	Q	Jan Bohadlo	-702664.43	-966935.97
F_626689	6	189.7	K	K	Jan Bohadlo	-702664.43	-966935.97
F_626689	189.7	333.1	Sx	Sx	Jan Bohadlo	-702664.43	-966935.97
F_626727	0	23.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-703784.09	-968549.7
F_626727	23.5	333.7	K	K	Jan Bohadlo	-703784.09	-968549.7
F_626727	333.7	358.1	Sx	Sx	Jan Bohadlo	-703784.09	-968549.7
F_626728	0	27.8	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-704644.25	-967295.52
F_626728	27.8	550.2	K	K	Jan Bohadlo	-704644.25	-967295.52
F_626728	550.2	573.4	Sx	Sx	Jan Bohadlo	-704644.25	-967295.52
F_626728	573.4	580.1	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-704644.25	-967295.52
F_626729	0	26.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-704218.33	-967828.64
F_626729	26.5	418.4	K	K	Jan Bohadlo	-704218.33	-967828.64
F_626729	418.4	442.8	Sx	Sx	Jan Bohadlo	-704218.33	-967828.64
F_626754	0	3.5	Q	Q	Jan Bohadlo	-706338.32	-967692.76
F_626754	3.5	391.5	K	K	Jan Bohadlo	-706338.32	-967692.76
F_626754	391.5	419	TB	TB	Jan Bohadlo	-706338.32	-967692.76
F_626754	419	636.6	K	K	Jan Bohadlo	-706338.32	-967692.76
F_626754	636.6	676.1	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-706338.32	-967692.76
F_626755	0	51.4	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-705482.31	-968831.34
F_626755	51.4	420.3	K	K	Jan Bohadlo	-705482.31	-968831.34
F_626755	420.3	437.1	Sx	Sx	Jan Bohadlo	-705482.31	-968831.34
F_634007	0	22.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-707395.16	-965985.53
F_634007	22.5	483.1	K	K	Jan Bohadlo	-707395.16	-965985.53
F_634007	483.1	499	Sx	Sx	Jan Bohadlo	-707395.16	-965985.53
F_634007	499	505	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-707395.16	-965985.53
F_718732	0	7	Q	Q	Jan Bohadlo	-702839	-964820
F_718732	7	30	Sx	Sx	Jan Bohadlo	-702839	-964820
F_730519	0	6	Q	Q	Jan Bohadlo	-694678	-968157
F_730519	6	72	Sx	Sx	Jan Bohadlo	-694678	-968157
F_730523	0	48	Sx	Sx	Jan Bohadlo	-702474	-964573
F_735868	0	11	Q	Q	Jan Bohadlo	-697369	-966948
F_735868	11	30	Sx	Sx	Jan Bohadlo	-697369	-966948
F_737820	0	8.5	Q	Q	Jan Bohadlo	-700699.02	-968618.18
F_737821	0	13	Q	Q	Jan Bohadlo	-699678.53	-968538.93
F_JB_CZ_1	0	2.5	Q	Q	Jan Bohadlo	-698415.5	-963946.3
F_JB_CZ_1	2.5	6	Sx	Sx	Jan Bohadlo	-698415.5	-963946.3
F_JB_CZ_2	0	13	Q	Q	Jan Bohadlo	-697726.61	-964367.14
F_JB_CZ_2	13	14	Sx	Sx	Jan Bohadlo	-697726.61	-964367.14
F_JB_CZ_3	0	11.8	Q	Q	Jan Bohadlo	-697523.42	-964480.53
F_JB_CZ_4	0	20	Q	Q	Jan Bohadlo	-697457.78	-964328.04
F_JB_CZ_5	0	12	Q	Q	Jan Bohadlo	-697919.48	-964267.74
F_JB_CZ_5	12	14	TPw	TPw	Jan Bohadlo	-697919.48	-964267.74
F_JB_CZ_6	0	16	Q	Q	Jan Bohadlo	-697820.21	-964120.58
F_JB_CZ_7	0	22	Q	Q	Jan Bohadlo	-697970	-963650
F_JB_CZ_8	0	17.4	Q	Q	Jan Bohadlo	-697667.73	-963957.66
F_JB_CZ_8	17.4	19	TPw	TPw	Jan Bohadlo	-697667.73	-963957.66
F_JB_CZ_9	0	12	Q	Q	Jan Bohadlo	-698288.85	-964048.78
F_JB_CZ_10	0	13.3	Q	Q	Jan Bohadlo	-697764.07	-964610.32
F_JB_CZ_12	0	2.5	Q	Q	Jan Bohadlo	-698102.49	-963901.05
F_JB_CZ_13	0	2.5	Q	Q	Jan Bohadlo	-698111.33	-963898.18
F_JB_CZ_14	0	3.4	Q	Q	Jan Bohadlo	-698121	-963894.23
F_JB_CZ_15	0	2.8	Q	Q	Jan Bohadlo	-698142.55	-963885.6
F_JB_CZ_16	0	1.5	Q	Q	Jan Bohadlo	-698065.8	-963573.7
F_JB_CZ_16	1.5	2.5	Sx	Sx	Jan Bohadlo	-698065.8	-963573.7
F_JB_CZ_17	0	2.8	Q	Q	Jan Bohadlo	-698057.34	-963577.36
F_JB_CZ_18	0	1.7	Q	Q	Jan Bohadlo	-698045.55	-963576.35
F_JB_CZ_19	0	2.4	Q	Q	Jan Bohadlo	-698036.25	-963575.46
F_JB_CZ_20	0	3.3	Q	Q	Jan Bohadlo	-697883.63	-963557.65
F_JB_CZ_20	3.3	3.5	Sx	Sx	Jan Bohadlo	-697883.63	-963557.65
F_JB_CZ_21	0	3.6	Q	Q	Jan Bohadlo	-697615.29	-963802
F_JB_CZ_22	0	3.6	Q	Q	Jan Bohadlo	-697610.86	-963796.4
F_JB_CZ_23	0	3.6	Q	Q	Jan Bohadlo	-697554.17	-964021.46
F_JB_CZ_24	0	3.4	Q	Q	Jan Bohadlo	-697560.84	-964020.8
F_JB_CZ_25	0	3.2	Q	Q	Jan Bohadlo	-697571.63	-964021.3
F_JB_CZ_26	0	3.4	Q	Q	Jan Bohadlo	-698029.86	-963574.44
F_JB_CZ_27	0	15	Q	Q	Jan Bohadlo	-697813.9	-963754.6
F_JB_CZ_28	0	8.7	Q	Q	Jan Bohadlo	-698538.98	-964648.12
F_JB_CZ_28	8.7	10	TPw	TPw	Jan Bohadlo	-698538.98	-964648.12
F_JB_CZ_29	0	4.3	Q	Q	Jan Bohadlo	-698444.72	-964714.37
F_JB_CZ_29	4.3	5.6	TPw	TPw	Jan Bohadlo	-698444.72	-964714.37
F_JB_CZ_30	0	7	Q	Q	Jan Bohadlo	-698508.16	-964747.58
F_JB_CZ_30	7	8	TPw	TPw	Jan Bohadlo	-698508.16	-964747.58
F_JB_CZ_31	0	11.2	Q	Q	Jan Bohadlo	-698525.89	-964813.25
F_JB_CZ_31	11.2	12	TPw	TPw	Jan Bohadlo	-698525.89	-964813.25
F_JB_CZ_32	0	8.7	Q	Q	Jan Bohadlo	-698481.76	-964826.7
F_JB_CZ_32	8.7	9.4	TPw	TPw	Jan Bohadlo	-698481.76	-964826.7
F_JB_CZ_33	0	5.3	Q	Q	Jan Bohadlo	-698405.25	-964628.58
F_JB_CZ_33	5.3	6	TPw	TPw	Jan Bohadlo	-698405.25	-964628.58
F_JB_CZ_34	0	5.4	Q	Q	Jan Bohadlo	-698304.7	-964664.18
F_JB_CZ_34	5.4	8	TPw	TPw	Jan Bohadlo	-698304.7	-964664.18
F_JB_CZ_35	0	6	TPw	TPw	Jan Bohadlo	-698383.32	-964708.23
